Clap, Swipe Down With Left, Swipe Down With Right, Swipe To Left, Swipe To Right, Swipe Up With Left, Swipe Up With Right, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424496791641444, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424334219485876, Infinity, 0.436938680284127, Infinity, 0.246375630810045, Infinity, Infinity, 
0.414918481561337, 0.462169046131436, 0.429132455546411, 0.31957148538815, 0.231578118389114, 0.284116865477949, 0.318099120502568, 
0.414944981220554, 0.462176536416273, 0.429211021736178, 0.319589000279355, 0.23159817289763, 0.28412807558518, 0.318107306194043, 
0.414987505922687, 0.462189106502184, 0.429282433389699, 0.319622650302849, 0.23162998458754, 0.28414659568883, 0.318121191600087, 
0.415021185626636, 0.462196466814728, 0.429363089432499, 0.319646101913273, 0.231650350421193, 0.284157938371898, 0.318132132886914, 
0.415076122269199, 0.462214785436729, 0.429440090337032, 0.319685901716579, 0.231685977634051, 0.284186980594606, 0.318152946817504, 
0.41512862315947, 0.462226096615314, 0.429529040209472, 0.319716125235608, 0.231715236387751, 0.284208412984957, 0.318170122812567, 
0.415190387163297, 0.462243328081655, 0.429607088820255, 0.319756800923524, 0.231752680956208, 0.284237583692466, 0.318194538133076, 
0.415246875708199, 0.462251938706417, 0.429687225056247, 0.319790844038142, 0.231774072141689, 0.284254265214232, 0.318212354952388, 
0.415318457726576, 0.462268801872948, 0.429767054526599, 0.319840858775885, 0.231809446041596, 0.284289929467725, 0.318248924618443, 
0.415399073677082, 0.462288029812491, 0.429858712988458, 0.319894974886887, 0.231847875003682, 0.284325254133145, 0.318286297730059, 
0.415495932962205, 0.462311594579692, 0.42995346559076, 0.319965802246628, 0.23190093644996, 0.284375302062722, 0.318343030754099, 
0.415594787849225, 0.462335717539491, 0.43004149026149, 0.320027393079928, 0.231953303443273, 0.284421063418523, 0.318391242345299, 
0.415688796893436, 0.462353442351798, 0.430125443344864, 0.320087296577273, 0.232010942385226, 0.28446262709792, 0.318447354195149, 
0.4157689863098, 0.462349095660087, 0.430182670358827, 0.32011224478234, 0.232046931420026, 0.284467700734892, 0.318469098991275, 
0.415849930377907, 0.462360440983073, 0.430248258194374, 0.32015490848777, 0.232082968893277, 0.284479161530864, 0.318507448539406, 
0.415947797796351, 0.462378209714761, 0.430313821207732, 0.320190428798676, 0.232132389609424, 0.284490937512224, 0.318545296367437, 
0.41604346430119, 0.46240150016612, 0.430386993822913, 0.320241793731712, 0.232187125856362, 0.284519123118198, 0.318597354988826, 
0.416148957479877, 0.462419102595544, 0.430440080780398, 0.320280135468611, 0.232236550828341, 0.284532271924175, 0.318636515360993, 
0.416238605145508, 0.462427729685623, 0.430494429909197, 0.320326932281108, 0.232232302613132, 0.284491667563332, 0.318678976616195, 
0.416326696924955, 0.462437313031676, 0.430527984630926, 0.320357018523592, 0.232238306941113, 0.284466351365746, 0.318702703917599, 
0.416408168930622, 0.462457992602084, 0.430572223447206, 0.320396892404078, 0.232241035026196, 0.284432298334933, 0.318727606896065, 
0.416518823494058, 0.46250073143142, 0.430615979570019, 0.320445715048112, 0.232288783307088, 0.284454439554498, 0.318764759766198, 
0.416660103986389, 0.462592681273631, 0.430699811902485, 0.320550002613649, 0.232365214685551, 0.284492919396892, 0.318838045444462, 
0.416796024494514, 0.462676228664577, 0.430763522004355, 0.320641340822524, 0.232452539905943, 0.284545595406687, 0.318890837489229, 
0.416978892261751, 0.462825276438921, 0.430874616227835, 0.320800187550839, 0.232577783396128, 0.28462452744314, 0.31899263888937, 
0.417165240851915, 0.46296275667879, 0.430969688070996, 0.320945151996318, 0.232722418389827, 0.284718721877536, 0.31907843887094, 
0.417393491138568, 0.463150700168912, 0.431099582741866, 0.321148638869254, 0.232899299873588, 0.284827378744571, 0.319205422007195, 
0.417606614810631, 0.463317793284253, 0.43120387750013, 0.32132990741516, 0.233087066334347, 0.284943494565733, 0.319305274755926, 
0.417832811101741, 0.463523949072574, 0.431318403832391, 0.321537263617612, 0.233295171461141, 0.285041006783634, 0.319406977257558, 
0.418049935535817, 0.463726386264145, 0.431414121927674, 0.321749848311763, 0.233520014341697, 0.285139954535788, 0.319491194696037, 
0.418311777660559, 0.464003227005388, 0.431534285998133, 0.322044826899155, 0.233816479631429, 0.285246110148068, 0.319614194155866, 
0.418522386326604, 0.464278080431468, 0.431620286198354, 0.322341627722706, 0.23410577746639, 0.285299055804807, 0.319696781182792, 
0.418740644703587, 0.464666603471577, 0.431747500301879, 0.32274985883893, 0.23446239657016, 0.28509963000247, 0.319834593132606, 
0.418829336457305, 0.465064945309836, 0.431861213484953, 0.323202116900516, 0.234778031852569, 0.28435710487754, 0.319942037823873, 
0.418913171143079, 0.465625124059152, 0.432070080734368, 0.323847589383226, 0.23519923672898, 0.283214399071809, 0.320189109929995, 
0.418249034043176, 0.466279475863456, 0.432375911617945, 0.324636434041554, 0.235592749894655, 0.281439788304702, 0.320502926007755, 
0.416767506768099, 0.46714029999832, 0.432868220165888, 0.325711456987986, 0.236061103760839, 0.278838392577267, 0.321027070170718, 
0.414527162430388, 0.468159224419729, 0.433546427598792, 0.326992994212664, 0.235986515724539, 0.2754734839973, 0.321703061539505, 
0.411300256921558, 0.469354228034914, 0.434399716817949, 0.328522308848351, 0.234677036578565, 0.271147529036371, 0.32259378568824, 
0.406852356286758, 0.470678157117775, 0.43541511569372, 0.330203519761426, 0.232060154628737, 0.265855133082261, 0.323611937152159, 
0.400976155798324, 0.472176159694292, 0.436607592419418, 0.33209814483881, 0.227911021505903, 0.259695040156489, 0.32484471984038, 
0.393420293707769, 0.473792674863852, 0.437950603179852, 0.334098198686881, 0.221975815930434, 0.252777454766063, 0.326196003268653, 
0.384149880346616, 0.473424143531928, 0.439444994076285, 0.336256508731857, 0.214232594599245, 0.24538433279405, 0.327753899590229, 
0.373311343309677, 0.471707646517237, 0.441153698261821, 0.338526897445374, 0.204874494373528, 0.238122492171577, 0.329488328529091, 
0.361600025913605, 0.46829962272863, 0.44293977857981, 0.340945107546523, 0.193868949941033, 0.231332280184959, 0.331432126823362, 
0.34947707643069, 0.463152762293588, 0.444819122875076, 0.343330394767488, 0.181020549984635, 0.225076183491578, 0.333400166179707, 
0.338041123905895, 0.456191882049994, 0.44675519361327, 0.345810212588575, 0.166359610986407, 0.21968248315991, 0.335520624645416, 
0.327838619252685, 0.448155434188758, 0.448683840234661, 0.348136326148222, 0.150583760381595, 0.215665487384782, 0.337569355922711, 
0.319526912781517, 0.439310464564106, 0.450646465107378, 0.350542193150216, 0.135504107479642, 0.213694039439749, 0.339754955237576, 
0.314189068354317, 0.431126201308425, 0.452524934022372, 0.352764901049538, 0.124220748341817, 0.212786642320193, 0.341852895455804, 
0.31156059467004, 0.424032959255021, 0.454397896075133, 0.355072962941466, 0.117824515179982, 0.212544346158891, 0.344115072300941, 
0.31027360956978, 0.41774637623477, 0.456165268831009, 0.357098395736727, 0.114682529590205, 0.212495642230692, 0.346143247553393, 
0.309706164092251, 0.411872736657217, 0.45790331361652, 0.359181540695476, 0.113124410870834, 0.212651328184248, 0.348261722530866, 
0.309719931196653, 0.406420032821996, 0.459527039101571, 0.360969059794943, 0.112400792151833, 0.212856003239873, 0.350117268364913, 
0.309771880360984, 0.401498249439919, 0.461139786545977, 0.36282580571182, 0.11207821856154, 0.213085210711781, 0.351996709156229, 
0.309932939755346, 0.397276243277838, 0.462687672578742, 0.364417199351654, 0.111995460798612, 0.21329969412803, 0.353639061057686, 
0.310423305600515, 0.393923006757216, 0.464198261802462, 0.366071195628418, 0.112074690985219, 0.213695660044262, 0.355295124839387, 
0.310813024578124, 0.391209029411184, 0.465571516457579, 0.367417382633489, 0.112508043495171, 0.214053766582306, 0.356653159301269, 
0.31130893641078, 0.388886528503728, 0.466847203003727, 0.368757873346829, 0.113067867149316, 0.214521713052017, 0.357947063532468, 
0.311982644309676, 0.386644024799691, 0.468014125660995, 0.369810480924833, 0.113858269591124, 0.215096960517479, 0.358956626967326, 
0.312765892322943, 0.384224357383798, 0.469072051192596, 0.370857608828217, 0.115032829717601, 0.21584520367648, 0.359884769779466, 
0.313773416700713, 0.381693427426083, 0.469988350345504, 0.371610554930078, 0.116429495632447, 0.216772776491448, 0.360499443371422, 
0.314971903672872, 0.37919935006364, 0.4708021892941, 0.37234614736778, 0.118245548119413, 0.218081727157445, 0.360973982663329, 
0.31639167718852, 0.37680432679376, 0.471535806671372, 0.372806429631678, 0.120233088722363, 0.21957651740249, 0.360820739553323, 
0.318767141731995, 0.374479094276969, 0.472200820385346, 0.373221375631837, 0.122743899458069, 0.221511286181238, 0.359898324230913, 
0.321176642956868, 0.37239655868351, 0.472827120868283, 0.373404038927132, 0.125794598584806, 0.223827423294707, 0.358399502194069, 
0.324118813888266, 0.370503098938394, 0.473458948998502, 0.373526942162797, 0.129351243138289, 0.226518231586307, 0.356410860946711, 
0.327469510044714, 0.368664482657257, 0.474062785177839, 0.373533695712679, 0.133241947525919, 0.229472509404769, 0.353157308942415, 
0.331133008273649, 0.366901019333788, 0.474695784643018, 0.373410612258929, 0.137488619084498, 0.232809964911475, 0.348871516532343, 
0.335181370886478, 0.365104577832079, 0.475327243040023, 0.37338968849367, 0.141870206647645, 0.236415072168305, 0.342991706984882, 
0.33961534483883, 0.363532556168265, 0.47608653957524, 0.373406140008891, 0.146576432606998, 0.240762303677034, 0.336743234698432, 
0.344270280034114, 0.362384467973107, 0.476852788259663, 0.373485650957599, 0.151358594211099, 0.245640780193318, 0.330785799142632, 
0.349262808115659, 0.361625963307002, 0.477721236304658, 0.373292002972622, 0.15639993273622, 0.251036351581132, 0.325477622380941, 
0.354461884207651, 0.361132718853341, 0.47395215338865, 0.369832487381695, 0.161470791940207, 0.256436739073117, 0.32095150980316, 
0.35993848946427, 0.360814611564198, 0.468246606840553, 0.364880997388866, 0.166800076049831, 0.261973493912737, 0.317357387653713, 
0.365603573423182, 0.360656107477316, 0.461733416756317, 0.359520112347901, 0.172112588894993, 0.267141958916274, 0.314811582453357, 
0.3717736406698, 0.360563211592709, 0.455063886757383, 0.354063394482025, 0.177645841767422, 0.272279474281091, 0.313452584370926, 
0.377966214982502, 0.360498644516159, 0.448805555979304, 0.348781511276389, 0.183270578863909, 0.276860227881657, 0.312725604891826, 
0.384417682989508, 0.360480436484016, 0.44332050472173, 0.343909416327213, 0.18951934434736, 0.281314394080873, 0.312325990055365, 
0.3906186223744, 0.360483785582953, 0.438830288595654, 0.339673942444267, 0.196050451234824, 0.285215660724859, 0.312124677588325, 
0.396811102023129, 0.360499844309507, 0.435270302399239, 0.336034381932951, 0.202874026658457, 0.288945155899579, 0.311891487335912, 
0.402556157191506, 0.36075257112383, 0.432785353260235, 0.333061122266016, 0.209508928462687, 0.29161904170589, 0.311648829403269, 
0.408125481185405, 0.361417330882846, 0.431253487366804, 0.330739385979168, 0.216164483851921, 0.293099110687686, 0.311361446352569, 
0.412980969796439, 0.362442861742129, 0.430279689176068, 0.32910902742317, 0.22237114494416, 0.293844589815455, 0.311136220615883, 
0.415483564825189, 0.363980154230459, 0.429535587939395, 0.327984498250661, 0.228473618836346, 0.294292667485501, 0.310890419900998, 
0.416853447254725, 0.365727812538232, 0.428921146618513, 0.327157951254594, 0.234012128814641, 0.294516395342767, 0.310703196193499, 
0.417605588459895, 0.367868913402364, 0.428396467893144, 0.326491335364121, 0.237524660698813, 0.29475498702001, 0.31056488394676, 
0.418123313539797, 0.370108220303967, 0.427929039938608, 0.325937125929978, 0.238936378792854, 0.294872702196199, 0.310453813644464, 
0.418432605217682, 0.372559096864011, 0.427497080766477, 0.325409167172415, 0.239320429290083, 0.294908622844164, 0.310315365754896, 
0.418624191845655, 0.374921613276743, 0.427101300808381, 0.324905363574284, 0.23916383738865, 0.294663302022699, 0.310164667661853, 
0.418768309892093, 0.377580841567495, 0.426748325170974, 0.324478304214374, 0.238811935133203, 0.294247848647074, 0.310034416624752, 
0.418894848322522, 0.380026568882759, 0.426482046347746, 0.324122378203676, 0.2383972952506, 0.293817893819378, 0.30996106433919, 
0.419014650293745, 0.382635767659809, 0.426267096440598, 0.323838637731885, 0.237931016957779, 0.293391444553412, 0.309921701500778, 
0.419062397475661, 0.385071542774683, 0.426030678873597, 0.323559189933214, 0.237462197500416, 0.292948268701459, 0.309830578688029, 
0.419122160255, 0.387586511598544, 0.425807044617099, 0.323305414663406, 0.237007204802256, 0.292530246084704, 0.309754389069666, 
0.419214244716465, 0.38989866856382, 0.425597873040848, 0.32306614985457, 0.236582301583594, 0.292138840607136, 0.309696654108105, 
0.419294238612462, 0.392265591207025, 0.42541422751728, 0.322818781254962, 0.23622820492397, 0.291774091241946, 0.309648432088889, 
0.41933239021252, 0.39444883741158, 0.425227362825939, 0.322578110631082, 0.235894431249969, 0.291461244941725, 0.30960955738746, 
0.419385153164404, 0.396683480202072, 0.425042454957225, 0.322274670921269, 0.235608603238012, 0.291181193066326, 0.309587124275131, 
0.419499673910102, 0.39870175452286, 0.424857981393438, 0.321883484706642, 0.235342883600752, 0.290921983995297, 0.309568806082995, 
0.419603266966676, 0.400940762392961, 0.424749418493041, 0.321547653547236, 0.235004908114284, 0.290727354247187, 0.309569941717506, 
0.419676091922112, 0.402925914968727, 0.424636611053341, 0.321171874429463, 0.234582794132238, 0.290529912481933, 0.30955442933743, 
0.419741037317155, 0.405047108565981, 0.424540618624589, 0.320835553380316, 0.23415179022656, 0.290314956610771, 0.30955061654675, 
0.419881956836773, 0.407008121612706, 0.424449561775296, 0.320518279633179, 0.233756307197955, 0.290053325316392, 0.309560589126787, 
0.419883153362868, 0.409111214863624, 0.424237627421641, 0.320238923885521, 0.233447578163506, 0.289831470521014, 0.3095895586219, 
0.419771234309452, 0.411072591998845, 0.423980438542173, 0.319944609028223, 0.233196663446661, 0.289573802403262, 0.309741739498857, 
0.41966595365851, 0.41315497488714, 0.423775817166939, 0.319733309417356, 0.233038028439146, 0.289400272582111, 0.309837910390179, 
0.419605500149558, 0.415165242531477, 0.423640321829506, 0.319613755821282, 0.232955557965898, 0.289299839780855, 0.309958452035554, 
0.419495124323087, 0.417271984832048, 0.423497947457939, 0.319464437232813, 0.232863986213338, 0.289157981609793, 0.310151789850242, 
0.419353629016737, 0.419249774219079, 0.423314833036091, 0.319296196403555, 0.232678135380393, 0.28893576954058, 0.310294746482645, 
0.419284337396845, 0.421377532183169, 0.423214440126362, 0.319188133797024, 0.232549387841951, 0.288738811116653, 0.310535688570348, 
0.419265236156287, 0.423407894642766, 0.423176618818806, 0.319160008209632, 0.232511385148718, 0.288665118505193, 0.310747208850432, 
0.419277660329511, 0.425580512345383, 0.42316968181211, 0.319134614685676, 0.2324848798795, 0.288617802501824, 0.311045925591558, 
0.41928634324762, 0.427643952769283, 0.423174072499527, 0.319129160670202, 0.23249146206365, 0.288601692969613, 0.311281905290573, 
0.41925912026946, 0.429880477746872, 0.423139326068026, 0.319070401077312, 0.232444374500491, 0.288526487198477, 0.311579608893879, 
0.419226223843807, 0.43187305861758, 0.423095797003605, 0.319003011269418, 0.232372821371856, 0.288425279890843, 0.31181170791876, 
0.419226437479151, 0.433844736555537, 0.423080984113099, 0.318978379727313, 0.232346264984504, 0.288373003256622, 0.312107530604433, 
0.419238304658239, 0.43563123791877, 0.423082923314439, 0.318976260825838, 0.232344433650044, 0.288358383067077, 0.312374824540515, 
0.419245078144648, 0.437508365985265, 0.423067179903446, 0.318962985586461, 0.232341767489713, 0.288321195672449, 0.312753689167188, 
0.419253948881389, 0.439226903263532, 0.423067940869029, 0.318966906467397, 0.232343949971169, 0.288307989265994, 0.313036071894253, 
0.419271827827959, 0.441066043019783, 0.423069777825412, 0.31897117120867, 0.232319090033783, 0.288287339002511, 0.31339608373858, 
0.419290735670396, 0.442782582631521, 0.423078627640578, 0.318985817335281, 0.232324113215413, 0.288293217386997, 0.313779179878975, 
0.419336483935478, 0.444645898804588, 0.423104321604409, 0.319010524150096, 0.232326481029331, 0.288306401990539, 0.314211010901234, 
0.419349566648853, 0.446360127672036, 0.423110191858659, 0.318997179462094, 0.232283461720982, 0.288262402202936, 0.314598444394356, 
0.419384431240512, 0.448237693060453, 0.423130736553377, 0.319024432179013, 0.232309427095921, 0.288294079444731, 0.315041299091407, 
0.419405243653038, 0.449968927804919, 0.423153737485665, 0.319033938868214, 0.232313566638549, 0.28828497642346, 0.31544894101079, 
0.419424668491983, 0.451779686716822, 0.423172402845165, 0.319050169021325, 0.232319696614124, 0.288293141134109, 0.315887970309215, 
0.419457479955229, 0.453556743466571, 0.423209283938877, 0.319074367235253, 0.232333223502587, 0.288298207689221, 0.316294139582456, 
0.419493077740744, 0.455361877353288, 0.423243317214437, 0.319109019649386, 0.232356841649408, 0.288327863166785, 0.316801051967044, 
0.419560153865322, 0.457124559940229, 0.423310169146551, 0.319165490727432, 0.232403488478281, 0.288370011412191, 0.317264960237324, 
0.419608014584212, 0.458804862351788, 0.423355558745986, 0.3192118139265, 0.232445025037943, 0.288421219973564, 0.317781351494659, 
0.419673134296297, 0.460370464637779, 0.423409844776647, 0.319256918441704, 0.232479475204564, 0.28845196013754, 0.318253696490497, 
0.419725262633335, 0.461841281795729, 0.423453620195216, 0.319303612448087, 0.232515225213742, 0.288493618048844, 0.318771797309043, 
0.419777758312817, 0.462672401907321, 0.423502586618461, 0.319338112758836, 0.232540751290099, 0.288516304591535, 0.319258772805558, 
0.419807689504574, 0.463091803537104, 0.423529947781381, 0.31936071278, 0.232552814983646, 0.288530887195033, 0.319749545121961, 
0.419862503562117, 0.463323775117084, 0.423584171373902, 0.319401353258913, 0.232570080188214, 0.288548936577707, 0.32019922407612, 
0.419916496302534, 0.463465620747542, 0.423632294282269, 0.319447494578643, 0.232601602475589, 0.288584763724905, 0.320450671637113, 
0.419985771582894, 0.463560089186162, 0.423697174104412, 0.319496848742916, 0.232634731812401, 0.288616494205844, 0.320593856576092, 
0.42003143690192, 0.463619058200231, 0.423738356305413, 0.319532097318762, 0.23266312046247, 0.288644899024417, 0.320677115578613, 
0.420112738175996, 0.4636984811087, 0.423821291970204, 0.319598926245988, 0.232712573512416, 0.28869089782231, 0.320758138435083, 
0.420150687230755, 0.463736911402628, 0.423861286558447, 0.319631642705015, 0.232732377159949, 0.288710724786903, 0.320796423455624, 
0.420213138482459, 0.463798938948682, 0.423931135520491, 0.319690754984564, 0.232770674757952, 0.288742922191717, 0.320850592073047, 
0.420256165791661, 0.463843286265923, 0.423976501286499, 0.319732025162631, 0.232801132060967, 0.288771439574591, 0.320889837937929, 
0.42032939091228, 0.463898089618001, 0.424056791727263, 0.319793063065853, 0.232841944992741, 0.288805195896881, 0.320944724682954, 
0.420399295267524, 0.463965575876563, 0.42412526453715, 0.319855980094764, 0.232904823862147, 0.288863920780019, 0.321009484304713, 
0.420495505815567, 0.464046203198547, 0.424228708694372, 0.31994447288322, 0.232975896543936, 0.288923587476662, 0.321088541425555, 
0.420567950034194, 0.464118435741163, 0.424301058417308, 0.320016381528177, 0.233040079461947, 0.288985124154086, 0.321157377088483, 
0.420652398855812, 0.464193958586309, 0.424386962923787, 0.320092172700752, 0.233105049243576, 0.28903343909113, 0.321227514410048, 
0.420705831388621, 0.464253206980691, 0.424440168062943, 0.320144831982993, 0.233155060698515, 0.289076022333766, 0.32127879445, 
0.420774321040488, 0.464321399962813, 0.424519119846501, 0.320215881712637, 0.233205367357675, 0.289111548178973, 0.321336426468467, 
0.420843138970278, 0.464396282682546, 0.424588047790346, 0.320290249791716, 0.23326407297894, 0.289169337467247, 0.321404447507554, 
0.420907990389558, 0.464455009039092, 0.424659022232358, 0.320356556162028, 0.23331407228009, 0.289200401013963, 0.321460122735395, 
0.420967644433248, 0.46451898845582, 0.424719654924244, 0.320419190603261, 0.233371183988511, 0.289249506184952, 0.321519877566539, 
0.421043222920685, 0.464574038227994, 0.424797077019236, 0.320484140059006, 0.233416361422901, 0.289281935482734, 0.321575385601156, 
0.421119320985186, 0.464645995233274, 0.424871729787189, 0.320557279371573, 0.233479856597344, 0.289340887500106, 0.321646005876063, 
0.421229805559912, 0.464722247507172, 0.424971580544231, 0.320651470615826, 0.233549363708055, 0.289396110137331, 0.321725051107041, 
0.421318109616805, 0.464801351356638, 0.425054198885571, 0.320733266523502, 0.233622736062409, 0.28946244435114, 0.321802747688556, 
0.421442582805078, 0.464921202751705, 0.425191361512058, 0.320862121443269, 0.23373325736321, 0.2895613441737, 0.321920566907745, 
0.421522882543397, 0.465004671590574, 0.425286997211889, 0.320950607251007, 0.23381553178089, 0.28961994790767, 0.322006988640519, 
0.421572967816464, 0.465058996446844, 0.425380258423472, 0.321022215522881, 0.233865263357323, 0.289659460621308, 0.322062995302699, 
0.421653033003183, 0.465143499338811, 0.425484831990205, 0.32111570692644, 0.233955581008443, 0.289728615705709, 0.322155153906243, 
0.421730504916764, 0.465224780797901, 0.425603521685097, 0.321211884918473, 0.234047618450562, 0.289803336122677, 0.322241779047332, 
0.421798690028022, 0.465301185416086, 0.425706970297306, 0.321298555574062, 0.23411754897754, 0.289858805529614, 0.322327490722387, 
0.42185583999422, 0.465376398864665, 0.425798537008809, 0.321388064557618, 0.234175020642988, 0.289912492930721, 0.322400915145312, 
0.421934077996086, 0.465475107303187, 0.425905086498001, 0.321491278207508, 0.234252004881292, 0.289971849655324, 0.322502815911574, 
0.421995350802769, 0.465548114797864, 0.425999477209874, 0.321596753270537, 0.234309704162063, 0.29003430728969, 0.322584132923361, 
0.422070674440102, 0.465629709943841, 0.426096345970196, 0.321696579171877, 0.234368332861093, 0.290078575618735, 0.322674779293312, 
0.42213012072349, 0.465701298627278, 0.426181109731837, 0.321799618233699, 0.234424046913867, 0.290130867045063, 0.322756567054265, 
0.422211711670195, 0.465784726536482, 0.426278763361902, 0.321903509720567, 0.234491505685739, 0.290181958241992, 0.32285438670772, 
0.422282678496841, 0.465856758133161, 0.426361849026746, 0.321989977335306, 0.234550034767804, 0.290244739983268, 0.322944801868248, 
0.422337675812844, 0.465927082047839, 0.426447987981709, 0.322074459050457, 0.234607153404578, 0.290287531945828, 0.323028610589922, 
0.422373252676202, 0.465972945825869, 0.426497046942739, 0.322130639932952, 0.234642842931763, 0.29031842778587, 0.323079606199079, 
0.422401718915091, 0.466032810671496, 0.426573877267188, 0.322208620356742, 0.234693738731901, 0.290355676025105, 0.32314156104901, 
0.422420063009323, 0.466065480176591, 0.426620207224953, 0.322250590535474, 0.23472335077741, 0.290377868136157, 0.323176071719825, 
0.422455828923093, 0.466152994563335, 0.426711328915437, 0.322324095760858, 0.234804119329241, 0.290442151224876, 0.323238062094395, 
0.422500550067718, 0.466222073563123, 0.426778355067933, 0.322380407204335, 0.234877190551788, 0.290504100843769, 0.323294339618857, 
0.422492037679084, 0.466296521084744, 0.426852461105853, 0.322437972875166, 0.234925793951871, 0.290534404456682, 0.323340056959804, 
0.422475737279315, 0.466338562854547, 0.426891850984384, 0.322470678336936, 0.234954284436132, 0.290554782342171, 0.323367400789676, 
0.422472732179935, 0.466407321035588, 0.426949439373893, 0.32253335882356, 0.234992704558827, 0.290591345798261, 0.323414688366726, 
0.422490957124417, 0.466457851044327, 0.426987715521835, 0.322574640407437, 0.235036107723761, 0.290629765149902, 0.323453760473083, 
0.422505862381803, 0.466526101137393, 0.427037688987768, 0.322644969775425, 0.235082300149831, 0.290675604400274, 0.323503892955531, 
0.422530662766441, 0.46658489862737, 0.42707681357932, 0.322699546327866, 0.235135674045322, 0.290727965647435, 0.323553555610697, 
0.422554219728299, 0.466656476915062, 0.427152179769871, 0.322778182263639, 0.235205972061724, 0.290805363036129, 0.323614558693084, 
0.422575188981912, 0.466712152642556, 0.427197031988146, 0.322830218942797, 0.235267264573228, 0.290868640445426, 0.323663872803411, 
0.422484811415398, 0.46677033936935, 0.427203272468811, 0.322864981118887, 0.235293540536155, 0.290918221415375, 0.323684237266317, 
0.422349272707813, 0.46680238407755, 0.427185357807856, 0.322883749831426, 0.235316670328754, 0.290946280669406, 0.323692732472831, 
0.422180510825932, 0.466828938245437, 0.427164476881261, 0.32287273252777, 0.235328242945669, 0.290980815541189, 0.323673516985493, 
0.421981151614839, 0.466804890396119, 0.427097436578071, 0.322816960815893, 0.23533393207296, 0.290971334270513, 0.323640474290259, 
0.421879064182545, 0.46681521835754, 0.427030584935786, 0.322804431380508, 0.235360017645199, 0.291001331533867, 0.323644135773878, 
0.421774315369232, 0.466800391830147, 0.426904647970848, 0.322764999071811, 0.235362392518657, 0.291005307614805, 0.323630797653259, 
0.42165597406881, 0.466724128417268, 0.426763886753275, 0.322665680578282, 0.235299349264825, 0.290995825398317, 0.323588614794954, 
0.421459963076318, 0.466572757670708, 0.426580359090503, 0.32247542952088, 0.235142858769066, 0.290897773571201, 0.323453933829302, 
0.421273154362824, 0.466426134573623, 0.426411576307369, 0.322298977519556, 0.234967585693471, 0.290799117020826, 0.323289827763824, 
0.421142595871622, 0.466311331217791, 0.426279452691717, 0.322153241113306, 0.234840305547894, 0.29071200721056, 0.323150525527148, 
0.421001158784459, 0.46616897987315, 0.42611693719801, 0.321984353727664, 0.234701989111684, 0.290598801104436, 0.322977783580769, 
0.420941664686394, 0.466096842584765, 0.426024140222213, 0.321897268426492, 0.234638021559841, 0.290555680072938, 0.322885964271074, 
0.420899816361465, 0.466032120444145, 0.42591951738528, 0.321801082026907, 0.234589968599721, 0.290511972897342, 0.322796565846109, 
0.420737747596897, 0.465875039420702, 0.425723475102282, 0.321597157053384, 0.234458878367618, 0.290385999638706, 0.322612911756943, 
0.420597825064874, 0.465707717665971, 0.425560612395629, 0.321388122633356, 0.234301273853387, 0.290264059742275, 0.322445377901677, 
0.420470088926231, 0.465516640950436, 0.425428134591189, 0.321178135078697, 0.234153725669933, 0.290160503923098, 0.322279907846243, 
0.420349826196712, 0.465337056497149, 0.42531104952888, 0.32098543073225, 0.23401963155249, 0.290043519789814, 0.322101509497966, 
0.420241099840539, 0.465226761294924, 0.425211036666381, 0.320845954129973, 0.233943508387901, 0.289968142930227, 0.321965131005056, 
0.420131316934813, 0.46507242804038, 0.425055172924658, 0.320661668506601, 0.233838947710554, 0.289872461573211, 0.321833943913431, 
0.420052638768435, 0.464932007895133, 0.42493684484728, 0.320490576738282, 0.233759173897928, 0.289794489059591, 0.321734847015458, 
0.419998424488227, 0.46482319648905, 0.424844670056452, 0.320355253062105, 0.233701625717037, 0.289724907103282, 0.321618376875725, 
0.419986577377471, 0.464764959879874, 0.424806846991141, 0.320283895813139, 0.233680521519042, 0.289690496344139, 0.321562081244694, 
0.419901086365362, 0.464636669024215, 0.424706327747826, 0.320140026631203, 0.233589792191969, 0.289568743142291, 0.321430047053621, 
