Clap, Swipe Down R, Swipe L, Swipe R, Swipe Up R, Wave L, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.243961297495769, 0.383354130899633, Infinity, Infinity, Infinity, Infinity, 
0.243528685698571, 0.383399461450956, Infinity, Infinity, Infinity, Infinity, 
0.308615598782247, 0.238102034637184, 0.276408028893894, 0.306370000789011, 0.188081303540085, 0.357164639939554, 
0.311108196579224, 0.235156164562346, 0.275827662208036, 0.306956531338201, 0.193309175290913, 0.35723338802464, 
0.313904992275609, 0.233368731179118, 0.274930812133182, 0.307177206756747, 0.198324685461595, 0.357472851106312, 
0.316749631355959, 0.232058553074707, 0.274014900968185, 0.307295805938048, 0.203251501488153, 0.357546153572794, 
0.319949184192487, 0.231254515196216, 0.273339005164679, 0.307065395658483, 0.208021035611629, 0.357131124025923, 
0.32375031605878, 0.230847243292455, 0.273018494401163, 0.305821335811704, 0.212709495984183, 0.356111911388783, 
0.327729485767777, 0.230607614492335, 0.272863062318368, 0.30420106524789, 0.217222291710585, 0.354855842290127, 
0.332456052166271, 0.230488972482586, 0.272811729917678, 0.302546917984847, 0.22176713633874, 0.353837567952731, 
0.336508762462298, 0.230963948504968, 0.272846020208414, 0.301144558051408, 0.226145450727237, 0.353162002015057, 
0.334918328118603, 0.2312246871653, 0.272927860998998, 0.300181272229555, 0.23061863411585, 0.352858314103145, 
0.332352449738204, 0.231899480998887, 0.273060000374617, 0.299605194293182, 0.234965896636157, 0.352712251408271, 
0.329575061150126, 0.233180600660661, 0.273206611828065, 0.294661545237549, 0.239428043278551, 0.352661736265301, 
0.327025154709679, 0.234437866817913, 0.273370240330991, 0.287721094221046, 0.243942723679682, 0.35267503513403, 
0.324984504386837, 0.236854406444679, 0.273546939695548, 0.282024533259143, 0.248939707185742, 0.352727154758396, 
0.323023928009015, 0.238810161675138, 0.273835117218579, 0.27816332297241, 0.254185762646338, 0.352789690344608, 
0.321360577493249, 0.24144186438284, 0.274225919026474, 0.275335255319831, 0.260319871096688, 0.35287392728376, 
0.320511263114609, 0.244136045430418, 0.274733224343393, 0.273090962664135, 0.266997553517354, 0.352980602148316, 
0.320092943063082, 0.247105544362041, 0.275496253426683, 0.271218876481569, 0.272332151374901, 0.353095745585508, 
0.319872907557603, 0.250723738130266, 0.276562232195346, 0.269773487075684, 0.274996144596743, 0.353215433591302, 
0.319768171897066, 0.254183835663925, 0.277971543240281, 0.268257754276794, 0.276346472810024, 0.353353807850095, 
0.319716554655587, 0.25813524619896, 0.279631995134726, 0.267047149377369, 0.277029558628653, 0.353495060990719, 
0.3196870270861, 0.261790909251461, 0.281739881798202, 0.266291892107251, 0.277374519396913, 0.353642769407003, 
0.31967942852417, 0.266105366444661, 0.283988409748886, 0.265864837985457, 0.277578479329446, 0.353843854698219, 
0.319684674642847, 0.270077206983639, 0.286606529531613, 0.265590542757887, 0.277702939337377, 0.354038477191137, 
0.319691437829116, 0.274272901059103, 0.289420085732995, 0.265406975013859, 0.27778511334426, 0.354696039834626, 
0.319701337142945, 0.278507771836766, 0.292858424705838, 0.265262656269235, 0.277868908936769, 0.355120733213603, 
0.319708066392497, 0.282857505150581, 0.296544109347098, 0.265158953701857, 0.277918828151986, 0.356037533853511, 
0.319728861429907, 0.287347423017727, 0.299437559121678, 0.265077268035565, 0.277975481629631, 0.356593982190086, 
0.319741119603531, 0.291651652346471, 0.300883017474105, 0.264989089434562, 0.278045527428331, 0.357852885723057, 
0.319751986035509, 0.296432243498316, 0.301545960812307, 0.26487471060914, 0.278090059526514, 0.35856457336702, 
0.319760336129407, 0.300860264000499, 0.301860565268453, 0.264766481419659, 0.278116233034145, 0.359756249970916, 
0.319775952252526, 0.305671958017135, 0.301999771652012, 0.264625767635124, 0.278144270660114, 0.360429891232391, 
0.319640205989119, 0.310098628644793, 0.301997264442643, 0.264300301299691, 0.277901042243461, 0.361845987102606, 
0.319389268114444, 0.315013655243726, 0.301973015740173, 0.263804137255178, 0.277345983645754, 0.362621377160706, 
0.31902053036653, 0.319640344278554, 0.301975340452902, 0.263257592431222, 0.276434110945309, 0.36353725639666, 
0.318379038096197, 0.324643846261316, 0.302002679065514, 0.262781719145936, 0.275292104359541, 0.364320996403685, 
0.317172459975864, 0.329578118898235, 0.302060800604851, 0.262444844592488, 0.273801990949996, 0.365187372115417, 
0.315157077372371, 0.334915240261913, 0.30212121228413, 0.26237935303863, 0.271636531793974, 0.365868510944399, 
0.312308056414523, 0.340323756369102, 0.302173281639649, 0.262450658734618, 0.268842350872558, 0.366188701357492, 
0.308755159810955, 0.346328909989029, 0.302286933249919, 0.26284179463365, 0.265338144799463, 0.366601349318078, 
0.304641012844473, 0.352849897797256, 0.302517829675124, 0.26367110681623, 0.260755450941127, 0.366624544074435, 
0.299923105212183, 0.36006215603777, 0.302865883017596, 0.264909174574104, 0.254862514871276, 0.366124958369826, 
0.294732304390825, 0.367739933302947, 0.303396724687549, 0.266688403535092, 0.248018547665615, 0.365097254875019, 
0.290057308781199, 0.376254732938709, 0.303718309948556, 0.268879544306192, 0.240313706202846, 0.363507944477447, 
0.287312716021082, 0.385123175265406, 0.303576757514936, 0.271610145900093, 0.231916162036021, 0.361866088569916, 
0.285951873038789, 0.394553662320902, 0.302998416827502, 0.274643085353776, 0.22317160062424, 0.359962519911383, 
0.285331845596982, 0.404078499451199, 0.301909426893138, 0.278074407256072, 0.214399061403291, 0.35794272652244, 
0.285137213658125, 0.408052385988349, 0.30050734917159, 0.281766229061186, 0.205678577147244, 0.355978841101951, 
0.285281856467668, 0.40775219906108, 0.299149518501409, 0.285825916497655, 0.197513001653606, 0.354267118086424, 
0.285592363964465, 0.40486906230493, 0.298279747856233, 0.290036995473849, 0.189991172035851, 0.352981528097955, 
0.286086513917668, 0.399922545629287, 0.297853434345871, 0.294515494881743, 0.183464920953518, 0.352281209368047, 
0.286735596256838, 0.394020580023625, 0.297672397518824, 0.29898558224927, 0.177957086162816, 0.350847979007832, 
0.287481990465503, 0.387109181563322, 0.297654870162256, 0.303750245077927, 0.173671452999995, 0.343762354602504, 
0.288257978373336, 0.379559630693593, 0.297712780396409, 0.308397418868372, 0.170568557805356, 0.333713586222538, 
0.289214400165485, 0.371817560520171, 0.297769100444986, 0.313210828763677, 0.168372894601411, 0.322211554814004, 
0.290125980990031, 0.364013897978727, 0.297386517041731, 0.317764755184324, 0.166775506170587, 0.309936421524247, 
0.291192543311272, 0.356392118918555, 0.29655199964795, 0.322402563123582, 0.165588836519015, 0.297507187056997, 
0.292460037899264, 0.349195448681851, 0.295429660375081, 0.326747944514198, 0.164816292192601, 0.285175142439098, 
0.293985078977025, 0.34253945475399, 0.294352717469088, 0.331144047252652, 0.164395742049914, 0.27291441876793, 
0.295875963178937, 0.336531283264605, 0.293675620605237, 0.33528628041542, 0.16425394369714, 0.260983104063866, 
0.298465117541784, 0.331241921802686, 0.293400535366851, 0.339477291655807, 0.164427494024662, 0.249266062459184, 
0.301734149568499, 0.326709742911047, 0.293308389586219, 0.343434006618112, 0.164833338943328, 0.237823388553366, 
0.306090784326409, 0.322426391581938, 0.293362628171132, 0.347434008450043, 0.165552521508987, 0.227477570609571, 
0.311713845306021, 0.317622570358564, 0.2935615564778, 0.351151083484059, 0.166609959148244, 0.219241612900459, 
0.318681787428712, 0.311928667285488, 0.293842926008689, 0.354790597074104, 0.168174905673195, 0.213473065430269, 
0.326408177938621, 0.30468216675809, 0.294292036133027, 0.357988802059138, 0.170289048644734, 0.210473024144557, 
0.335057462081644, 0.295716829720597, 0.294679787373841, 0.360930037540067, 0.173052435125544, 0.209166214431296, 
0.343878877669985, 0.28524363206182, 0.295013418521411, 0.363314628800096, 0.176225015768316, 0.208776215436528, 
0.353155661721993, 0.273225612927828, 0.295203518235575, 0.365312552398862, 0.179879462277295, 0.208973914179339, 
0.362252437144679, 0.26016479160794, 0.295004885072396, 0.366678313538009, 0.184052020183807, 0.209939425542141, 
0.371429650287874, 0.24734613146444, 0.294887681764073, 0.367753576522468, 0.189072521444802, 0.211041287479207, 
0.380232961382909, 0.235505482047027, 0.294172675841295, 0.368460916521291, 0.195356363767178, 0.212656257264176, 
0.388758208175582, 0.22637397729156, 0.293512260034441, 0.369007129934293, 0.202845956797935, 0.214264282739808, 
0.39670606392646, 0.220848222041266, 0.292903207272762, 0.369436683977, 0.21149208513917, 0.216498216490623, 
0.404231262249037, 0.218055597981019, 0.292519084635454, 0.369791512292432, 0.221138787925903, 0.218543835461383, 
0.411069429849456, 0.216655699897306, 0.292261755050315, 0.369996310326247, 0.231392441953459, 0.220943182251181, 
0.417457799470899, 0.215943943658884, 0.292117181480691, 0.370219581411321, 0.242208309851073, 0.223143120338548, 
0.416466636465928, 0.215623119233728, 0.292057893622065, 0.370322082734025, 0.253138402443479, 0.225883091991626, 
0.406882445181204, 0.21550949010847, 0.292067415249259, 0.370465570230103, 0.264332257901612, 0.228277417154959, 
0.393688553082325, 0.215687703287356, 0.292476106670249, 0.36754571612002, 0.27543340871202, 0.231055013422856, 
0.379151600632731, 0.215948908544546, 0.293154970360225, 0.358136866356812, 0.286612486243139, 0.233542522997401, 
0.364802770083758, 0.21627412064812, 0.29442577621663, 0.345916768683907, 0.297506260553556, 0.23629726706599, 
0.35193127230641, 0.21670083397054, 0.296409565923872, 0.332711960340747, 0.303908343042992, 0.238786974993515, 
0.341223291287705, 0.217195147559769, 0.299160380984067, 0.319719668752924, 0.300402918800346, 0.241240388690822, 
0.332217393364611, 0.218217877253177, 0.302604986640957, 0.3076874209975, 0.293627534382894, 0.243888131947088, 
0.325797958016836, 0.220053036199452, 0.306528472739944, 0.297056383400113, 0.286590587393651, 0.246241456734092, 
0.321563798133133, 0.222739207567733, 0.309997845828355, 0.288209842222305, 0.280783851708645, 0.248446546171292, 
0.318831279886707, 0.2260472232301, 0.310125785131577, 0.281489192549397, 0.277001123364362, 0.250672595558634, 
0.317184566705785, 0.229871262292193, 0.309284755318521, 0.276639975539517, 0.274943620759691, 0.252693282642369, 
0.316124001952519, 0.23401452461024, 0.308155577837012, 0.273235207130636, 0.273868779516561, 0.254886432872002, 
0.315454361688617, 0.238354916670546, 0.30702055564219, 0.271029353142645, 0.273341110302077, 0.25684865114399, 
0.314939608852002, 0.242821308292099, 0.305995322705542, 0.269467149136848, 0.273004357617535, 0.259203763792949, 
0.314568946559238, 0.247236762510787, 0.305153818064709, 0.268335145163067, 0.272785036660697, 0.261327045422169, 
0.314326241987818, 0.25180854180324, 0.304609204982489, 0.267565629418969, 0.27263271994407, 0.263676854499555, 
0.314123271509081, 0.256225502960446, 0.30420116352329, 0.26701710321657, 0.272412951031607, 0.266195760764181, 
0.313902204686085, 0.260712674815375, 0.303822028554565, 0.266573665703114, 0.272038677544646, 0.268904848719194, 
0.313349610837008, 0.265068142902795, 0.303449497707017, 0.266135900907808, 0.271162882777255, 0.271707748189886, 
0.312279547292242, 0.269819598398527, 0.303261574949707, 0.265991410434911, 0.269346650970396, 0.274663685503268, 
0.310959900616052, 0.274866645680392, 0.303247175630306, 0.266054055167686, 0.266690833510562, 0.277597550901362, 
0.309427621163211, 0.280575653964703, 0.303496296011864, 0.266595685489826, 0.263190433426913, 0.280690470607516, 
0.307617716499255, 0.286869224298856, 0.303959987257808, 0.2674983419087, 0.25842956142378, 0.283760065833507, 
0.305109865164818, 0.294021851680245, 0.304699525847968, 0.269037133143015, 0.252160520056497, 0.286771170297949, 
0.301868804754974, 0.301699417409022, 0.305548748028558, 0.270881325712409, 0.244557773562392, 0.289580977978896, 
0.299040087134212, 0.310078095838775, 0.306586227789175, 0.273315373337735, 0.23554490597594, 0.292143010304325, 
0.297163473760771, 0.318951179640892, 0.307652028159032, 0.276032821904206, 0.225484242465217, 0.294429964199025, 
0.295728175470557, 0.328274465727849, 0.308833263306506, 0.279172403952112, 0.215268795961842, 0.296320486106942, 
0.294609148685605, 0.338013946753782, 0.310041285145228, 0.282640906571351, 0.205004840314348, 0.297746158286787, 
0.293430626712273, 0.348092525223625, 0.310312291133625, 0.286528074136807, 0.194857294500346, 0.298018211915215, 
0.291837708284288, 0.358242182835332, 0.308930601756729, 0.290567549867594, 0.184305949314244, 0.296439729202869, 
0.290182316340395, 0.368461761980171, 0.306503617457734, 0.294857662906204, 0.173725706972131, 0.294247374617125, 
0.288840851634656, 0.374009092154626, 0.303231078537714, 0.299235202766483, 0.163629890889541, 0.2925709165056, 
0.287924714514133, 0.371235285137202, 0.299559493226697, 0.303729645778643, 0.15470550623581, 0.291568218091805, 
0.287407846706414, 0.363944319537811, 0.295811305386068, 0.30831704775043, 0.14734678163143, 0.291002207580052, 
0.287005226760969, 0.353896601284012, 0.292044063253477, 0.312945117770561, 0.141902426124229, 0.290664323424777, 
0.286367453971267, 0.342328797527006, 0.288088907750452, 0.317564781210347, 0.138329235587834, 0.290452883299886, 
0.285885943356367, 0.330278452564042, 0.284193618425499, 0.322085634758994, 0.136334604935656, 0.286095420897555, 
0.285250351095547, 0.317854665551721, 0.279989786747846, 0.326477984870058, 0.135409559437646, 0.277798427770001, 
0.283904398197684, 0.305000757765191, 0.274684848261242, 0.330521392906837, 0.135061344537684, 0.268140769698356, 
0.282280915535252, 0.291800205452151, 0.268143511304041, 0.334180517026207, 0.135275139438061, 0.257861066356383, 
0.280004107346462, 0.277001398695702, 0.26042255068849, 0.337272036898661, 0.136363867361895, 0.248586652375451, 
0.278960687749905, 0.261059622006472, 0.252213944199257, 0.33963444020793, 0.138405430724125, 0.239612636722745, 
0.279237540954872, 0.241952260265492, 0.245929070869051, 0.341435476557159, 0.141454580466684, 0.234196997773938, 
0.28176569913748, 0.218984894799045, 0.24263378381121, 0.342463953194545, 0.146245320806563, 0.232195747501674, 
0.28681629324689, 0.194474052209179, 0.241040779208679, 0.343225921718189, 0.151565412680989, 0.231274332561214, 
0.293473073351991, 0.175178523603895, 0.240527373734299, 0.343577124649665, 0.157752129972981, 0.231356135196274, 
0.301607575088511, 0.163611201680018, 0.240340779489756, 0.343823734983513, 0.163814151915744, 0.231919877570813, 
0.310323091042207, 0.157729070396807, 0.2409206797255, 0.343963573391834, 0.170401409763277, 0.232628971353501, 
0.319742488814693, 0.15476594888401, 0.241321864667206, 0.344195793122832, 0.176647255405333, 0.233645398234946, 
0.329132810422322, 0.153235485258017, 0.241920962081373, 0.344298501655118, 0.183134779933478, 0.234511182900751, 
0.338750770791392, 0.152307324641037, 0.242586146307848, 0.344429650739154, 0.189152814317992, 0.235947416658054, 
0.347937021217158, 0.151743944678957, 0.243117943667706, 0.344481023228908, 0.195791732083935, 0.236911538002351, 
0.357468247958217, 0.15141506242158, 0.244169169049637, 0.344666242728888, 0.202871187924049, 0.238417990153298, 
0.366466257578547, 0.151248887467824, 0.24490369737547, 0.344755438371336, 0.211304522873166, 0.239400243266127, 
0.368331483363623, 0.1511717234647, 0.246082525414727, 0.345016013935837, 0.220385906737925, 0.241176671198397, 
0.361280004530393, 0.151152312767277, 0.246904005322725, 0.34479808560418, 0.230542936216958, 0.242288360695814, 
0.352024292882371, 0.151454979834856, 0.248682104904084, 0.336239654883583, 0.241051990269404, 0.244085554285664, 
0.343803867024478, 0.152348966585872, 0.249846788288583, 0.324375027730647, 0.252153872589082, 0.245228912413394, 
0.33732831970837, 0.154067966905942, 0.251399187381505, 0.312063197977805, 0.263307983912665, 0.247348719901332, 
0.33248361386217, 0.156432955529953, 0.25300419123854, 0.30085556120638, 0.269235796718993, 0.248745521793643, 
0.329273588620873, 0.159888719343716, 0.254897773558444, 0.291458431423322, 0.269736230943564, 0.250773054822403, 
0.327012163123284, 0.163846078948091, 0.256917808958296, 0.284325942342777, 0.268534393269421, 0.25225422725955, 
0.325485401212617, 0.168584785879039, 0.259069217116281, 0.279276787509227, 0.26718711827059, 0.254478223333495, 
0.324450761965295, 0.173795861982847, 0.26190766395778, 0.275726356400863, 0.266154455916713, 0.256160011681584, 
0.323603746595006, 0.179233604715121, 0.265626314297899, 0.273285858289947, 0.265532496087845, 0.258263217503083, 
0.322894078766839, 0.184986337878695, 0.270299215616432, 0.271633071300845, 0.265234950048504, 0.259956413133776, 
0.32227933984587, 0.190653169446852, 0.275768498785544, 0.270394143078579, 0.265081701103885, 0.262226595009285, 
0.321750285747064, 0.196498406398498, 0.281805273551096, 0.269514010960755, 0.265009105489911, 0.264215122099533, 
0.321326672758866, 0.202123399082537, 0.287400703995619, 0.268906061074089, 0.264977323472173, 0.266240333277592, 
0.32100430380588, 0.207898309385276, 0.290021902551963, 0.268463455942098, 0.264978615284528, 0.268520360917853, 
0.320800318444447, 0.213389104747656, 0.291219540138422, 0.268174573918059, 0.264992003873555, 0.270651225309183, 
0.320704393131511, 0.219175444229593, 0.291733509818446, 0.267997020293881, 0.265025702302686, 0.273022527754468, 
0.320647157385515, 0.224658345335502, 0.291911750304055, 0.267899002737233, 0.265084251321589, 0.275127666415802, 
0.320628045333845, 0.230439600464395, 0.291986631285768, 0.267859780362415, 0.265144970846158, 0.277290150120744, 
0.320625556284688, 0.235928183414288, 0.292024653506786, 0.267850483307579, 0.265231484382895, 0.279315278868121, 
0.320645303444685, 0.241666677851902, 0.292050387417843, 0.267860164762589, 0.265319462777253, 0.281359897136234, 
0.320695085166101, 0.24719697642338, 0.29208102332172, 0.267897436957132, 0.265441751411592, 0.283955246493822, 
0.320771009352574, 0.252965152174427, 0.292122409464705, 0.267948288144139, 0.265590194575076, 0.286298052146223, 
0.320875015549771, 0.258463026435951, 0.292154940758919, 0.268021011811472, 0.265744978524181, 0.288706924118671, 
0.321000062266801, 0.264204819485841, 0.292194319980637, 0.268108652523238, 0.265899398072801, 0.291389233602479, 
0.321197800580352, 0.26982417923634, 0.292253782365901, 0.268242987684471, 0.266099954530499, 0.29414020135577, 
0.32142936713622, 0.275689473785309, 0.292323490681639, 0.268398918756812, 0.266312097189996, 0.297199727284384, 
0.321738625151058, 0.281473126497105, 0.292427611505132, 0.268612044627084, 0.266564299152108, 0.300207232811037, 
0.322079845681686, 0.28753135614859, 0.2925451451119, 0.26883837244435, 0.266824342408702, 0.303956014668949, 
0.322516957481043, 0.293513368320735, 0.292707933919834, 0.269141819231369, 0.267141241369232, 0.307423829457363, 
0.32296531871761, 0.299738424113038, 0.292869729410673, 0.269444813275791, 0.267434557627516, 0.311395804162664, 
0.323461594803648, 0.305862684893098, 0.293044453725058, 0.26978439616417, 0.267749534979186, 0.315199714946088, 
0.324024763426748, 0.311830616502543, 0.293237616496607, 0.270136151196677, 0.268069710161166, 0.319403699712177, 
0.324644976072127, 0.317995071306324, 0.293453362193444, 0.270526699073289, 0.268400130818779, 0.323451001279749, 
0.325316202353562, 0.324139276816128, 0.293665659295571, 0.270907119626339, 0.268722042505868, 0.327763972836306, 
0.3260516201625, 0.330132551898651, 0.293875177917916, 0.271300413619672, 0.26902400518309, 0.332093278932289, 
0.326822264109659, 0.336474926611438, 0.294085601586289, 0.271680626345935, 0.269334467795538, 0.336538000114306, 
0.32763115056217, 0.342566014792503, 0.294296264926851, 0.272060149720656, 0.269612822563585, 0.34076643791038, 
0.328437481736814, 0.348921562411622, 0.294470346930851, 0.272420707732309, 0.269863422132118, 0.345262044883003, 
0.329266801291616, 0.355719150373333, 0.294630248487867, 0.272754630279215, 0.270089719131952, 0.349442322745959, 
0.330038112565583, 0.362007000155062, 0.294728474337643, 0.273028119742654, 0.270279779521836, 0.353782764848031, 
0.330704792345649, 0.368155186478857, 0.294404308382861, 0.273232678887905, 0.270448584342486, 0.35787212329647, 
0.331173248554575, 0.371373377658731, 0.293672511336925, 0.273361874144201, 0.270676745045147, 0.361979039966863, 
0.331348150011877, 0.373386817792224, 0.293054350086377, 0.273488105029917, 0.271338131729787, 0.365922971987723, 
0.330301375624299, 0.375023438023764, 0.29295370590282, 0.273605662188326, 0.272450639955841, 0.370349647614369, 
0.325641852768603, 0.376886026773717, 0.293225926639506, 0.273781835647911, 0.274291476503317, 0.374855819074798, 
0.317049930715539, 0.379259956414102, 0.294185357487708, 0.273908306053279, 0.276947577275836, 0.38010144219415, 
0.305208381345646, 0.38216914684389, 0.29566780548512, 0.273220219180203, 0.28037504874706, 0.385469848570059, 
0.291459219331199, 0.385486592482238, 0.297580945668426, 0.270881287920463, 0.28434983184604, 0.391476104870575, 
0.277859715287272, 0.389510230733969, 0.300179810908901, 0.267256101171067, 0.28915897115546, 0.397691272438313, 
0.267517822879699, 0.394146469903355, 0.303332478104432, 0.262118559962279, 0.294658576914671, 0.404571678077553, 
0.261890082417202, 0.399245200462906, 0.306962706111663, 0.255528865653529, 0.300752143442112, 0.411652125404408, 
0.259179487953128, 0.404980199474017, 0.311127835661466, 0.247923614050536, 0.307499825754963, 0.419348376682844, 
0.258134912752112, 0.411237577466601, 0.315788953674653, 0.239789025096409, 0.314820236999748, 0.427221519780509, 
0.257923535152794, 0.417770492602351, 0.320751339461743, 0.232173462559239, 0.322521624337244, 0.435621666708518, 
0.25834198686507, 0.424327997789045, 0.325821676014996, 0.227037666875972, 0.330315094031376, 0.443832863464503, 
0.258980113621924, 0.430817455898923, 0.330874584410178, 0.223823023367245, 0.338131349731632, 0.452245029669241, 
0.259845140674189, 0.437284185155634, 0.33594816463877, 0.221464607241402, 0.345908749279616, 0.460471343076435, 
0.260856437111608, 0.443580819174232, 0.340867504633507, 0.219440180757707, 0.353523716902068, 0.468787790755263, 
0.261720998140023, 0.449772892549133, 0.345649719328553, 0.217719386679039, 0.360915035512971, 0.476828497055278, 
0.262355139115771, 0.455812789733691, 0.35016307958156, 0.216337009977437, 0.368017751047423, 0.484892299066368, 
0.26332053509665, 0.461528741402688, 0.354282274825689, 0.215672152577173, 0.374571841529946, 0.492561319313119, 
0.264873633674515, 0.46659164731667, 0.357623230121113, 0.215342861306855, 0.379944661420537, 0.4998294373644, 
0.267625999453451, 0.470805791970915, 0.360157034220717, 0.215211187683225, 0.384197370804751, 0.506329825377259, 
0.271535412754281, 0.47407171415338, 0.361714003573582, 0.215220053291306, 0.38710109088586, 0.512275335710939, 
0.276627324957845, 0.476688102747127, 0.362828167953031, 0.215409808067956, 0.38914256315568, 0.517512162028117, 
0.282958888246235, 0.478613666776694, 0.363481434659309, 0.215662181487669, 0.390185501415242, 0.522499349682429, 
0.290356964304376, 0.48039069219452, 0.364158969463444, 0.216004146661232, 0.390924738059592, 0.527178757516344, 
0.298440734093417, 0.48186228388252, 0.364749025014109, 0.216385888347141, 0.390769998615184, 0.531716609461365, 
0.306947456877867, 0.483194423116808, 0.365396452348469, 0.216757282925935, 0.389974214396247, 0.536219776610044, 
0.315624783834208, 0.484386572733775, 0.365963161258463, 0.217065374089112, 0.388562461285093, 0.540650869605455, 
0.324508232328231, 0.485504832263105, 0.366567640646207, 0.217468317850201, 0.386730018170882, 0.54518820957209, 
0.333046994638067, 0.48650424726004, 0.366945558779143, 0.2177308968778, 0.384515730091975, 0.548823164118615, 
0.341420124605559, 0.479146221469782, 0.367227616971428, 0.218100676523653, 0.381785308772568, 0.552081558256557, 
0.34900433006541, 0.46224577542772, 0.3672602628122, 0.218755056198886, 0.369758507276081, 0.553706229341324, 
0.356012115236671, 0.442618354163824, 0.363556175560908, 0.21951260351276, 0.352079748785951, 0.554615471560246, 
0.352572686499755, 0.423954921911345, 0.353668478569323, 0.220431738571236, 0.333395244197041, 0.555091688670884, 
0.346290372343583, 0.409277228440943, 0.341554518046154, 0.222059541669547, 0.316642422972807, 0.555413285313383, 
0.33972025968309, 0.398557647266798, 0.330076996292923, 0.223550032769132, 0.30348634354409, 0.55561837970847, 
0.334326330098498, 0.391932652509814, 0.32059031677547, 0.225353150253924, 0.294227624262686, 0.555801839860813, 
0.330039493577485, 0.38829676790846, 0.314201274206872, 0.227391271822154, 0.288358441999057, 0.555961439509779, 
0.327092526957266, 0.386462187463337, 0.309963884138707, 0.229517740643068, 0.285041008967744, 0.55014647720946, 
0.325348800996263, 0.385558533961261, 0.306926522813516, 0.231833788154785, 0.28312129319706, 0.540284436454972, 
0.324469775188804, 0.385092212320172, 0.30458770017365, 0.234386718676782, 0.281932435989212, 0.529577844716419, 
0.324037996319294, 0.384859883871821, 0.302684260497315, 0.237115272343391, 0.281162128340771, 0.519874621752155, 
0.323841770331735, 0.384758680810611, 0.301230362768534, 0.240134766080276, 0.280720165599717, 0.512608717045008, 
0.323779033856994, 0.384712339227303, 0.300314894060255, 0.243712040438018, 0.280444307187652, 0.507550077048653, 
0.32378351572259, 0.384700469221744, 0.299536157681312, 0.247646144464862, 0.280283631647546, 0.504579533543935, 
0.323817257276056, 0.384644612722121, 0.298918424235303, 0.251970676969194, 0.28007598990313, 0.502730696274796, 
0.323875787984833, 0.38457209169731, 0.29854195578734, 0.257022247095438, 0.279787863676691, 0.501440423434104, 
0.32396894101581, 0.384466952712352, 0.298305321291498, 0.261912309860628, 0.279417469642711, 0.500405257484529, 
0.3241005361421, 0.384394374869205, 0.298211449404318, 0.266835208387377, 0.279056155224273, 0.49952393924212, 
0.324284766510156, 0.384324107660146, 0.298172186566466, 0.269365133294309, 0.278748416305054, 0.498803733821703, 
0.324491706568931, 0.384256576864502, 0.298168910435088, 0.270663397482652, 0.278504162832882, 0.498253762965891, 
0.324728098958346, 0.384164490718988, 0.298190579458764, 0.271374669480587, 0.278278730952949, 0.497759897567781, 
0.324982651304745, 0.384115069547722, 0.298219450708752, 0.271790614603726, 0.278121598685582, 0.497322520570133, 
0.325252982103682, 0.384029492113519, 0.298270560710912, 0.272055757348214, 0.27795717392102, 0.496869882289143, 
0.325553225671549, 0.383894203011667, 0.298311542991874, 0.272242991403082, 0.277747995537286, 0.496378596247633, 
0.325831983947291, 0.383708730832834, 0.298377678655431, 0.272380409326734, 0.277489321244212, 0.495853006031806, 
0.326111066352907, 0.383406063855834, 0.298427597980441, 0.272496550641429, 0.277149266807869, 0.495269651682511, 
0.32637633309609, 0.382965775036548, 0.29848764350175, 0.272578604088151, 0.276747384647116, 0.494640940347754, 
0.32660936683324, 0.382396291883148, 0.298533046670522, 0.272583118006438, 0.276344216388334, 0.493975636342733, 
0.326380926401286, 0.381800096573343, 0.298581747183743, 0.272397384344366, 0.275980942416399, 0.493293578510389, 
0.325782697642819, 0.381205757376551, 0.298607724294045, 0.272012173093628, 0.275586780797411, 0.492498832046611, 
0.32476588374763, 0.380715875990929, 0.298601756859995, 0.271509397929133, 0.275334679599322, 0.491489881309986, 
0.323065874052457, 0.380243347466828, 0.298429023343334, 0.270805311664832, 0.275204842378318, 0.490100372495219, 
0.320288652540509, 0.380334712517115, 0.298211521575691, 0.270038405474211, 0.275208186046322, 0.48824631983098, 
0.316183283639244, 0.380676404556257, 0.298184337680519, 0.269606367497886, 0.275445000023517, 0.486348212682874, 
0.310219034945107, 0.382140997866044, 0.298349855783694, 0.269521653488274, 0.275914043104659, 0.484515853914971, 
0.301805356117516, 0.384314195306501, 0.298880240292554, 0.269741098194484, 0.276468271428496, 0.482496146480647, 
